Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
4617.0,23.5,1,25000.0,0,2.83,82.3,2.0,32.4,1,0,5.6,1.82,1.05,0.93,3,1,0,1.0
4618.0,17.0,1,25000.0,1,4.2,89.8,2.0,19.5,0,1,6.9,2.61,2.39,2.47,2,0,1,1.0
4619.0,21.0,0,26715.0,1,1.27,92.7,2.0,29.0,0,1,6.2,1.96,1.68,1.66,3,4,0,1.0
4620.0,20.8,1,34581.0,1,5.88,80.8,3.0,41.5,0,0,3.9,3.25,2.5,2.44,2,0,2,0.0
4621.0,20.0,0,38305.0,1,5.19,73.2,1.0,24.8,0,0,2.5,4.0,4.0,3.97,3,2,2,0.0
4622.0,24.8,0,28576.0,1,2.45,94.3,1.0,21.1,0,1,5.2,1.94,2.02,2.05,1,3,1,0.0
4624.0,22.7,0,30918.0,1,4.2,66.9,4.0,22.3,0,1,2.0,4.0,3.92,3.92,0,4,1,0.0
4625.0,21.8,1,55315.0,0,3.03,80.1,1.0,18.7,0,1,9.0,0.61,0.8,0.86,1,4,3,1.0
4626.0,23.8,0,29740.5,0,4.0,76.1,3.0,52.4,0,0,5.5,1.72,1.95,1.95,0,0,2,1.0
4627.0,19.5,0,25000.0,1,3.84,72.2,4.0,7.7,1,1,5.8,0.25,0.0,0.08,3,2,2,1.0
4628.0,19.4,0,26854.0,1,3.99,82.9,2.0,37.8,0,0,5.3,0.94,0.89,0.82,3,3,2,0.0
4630.0,21.9,0,25000.0,1,4.07,81.7,0.0,20.1,0,1,3.3,2.67,2.55,2.54,3,3,0,0.0
4631.0,17.6,0,29740.5,0,4.0,78.5,4.0,34.2,1,0,5.5,1.72,1.45,1.54,1,2,0,0.0
4632.0,19.8,0,29740.5,1,4.0,86.0,1.0,30.4,0,1,5.5,2.25,2.25,2.25,0,0,0,1.0
4633.0,21.9,1,25000.0,1,4.56,80.2,1.0,45.8,1,1,8.7,2.87,3.1,3.17,1,4,0,0.0
4634.0,22.8,0,25000.0,1,5.52,87.3,0.0,16.4,1,0,4.8,1.92,1.56,1.62,2,1,0,0.0
4635.0,19.5,1,25000.0,0,4.59,79.1,2.0,23.8,1,0,5.6,2.25,2.37,2.4,3,2,1,0.0
4636.0,17.0,1,70207.0,1,6.26,90.9,1.0,42.1,1,1,5.4,3.62,3.37,3.37,0,3,0,0.0
4637.0,22.2,0,27393.0,1,2.18,82.1,1.0,27.5,0,0,4.6,1.4,0.83,0.83,0,1,0,1.0
4638.0,18.3,1,25000.0,1,3.24,72.3,3.0,36.6,1,1,8.2,1.5,2.28,2.22,3,2,1,0.0
4639.0,17.0,1,25000.0,1,4.47,75.2,4.0,44.6,0,0,3.7,3.63,3.5,3.5,0,3,2,0.0
4642.0,21.3,1,38590.0,1,4.8,71.5,2.0,25.8,1,0,4.2,1.94,1.79,1.75,3,3,0,0.0
4643.0,20.5,0,25000.0,0,4.27,73.3,0.0,44.7,0,0,6.0,2.12,2.41,2.28,2,1,1,0.0
4644.0,24.1,0,36047.0,1,5.53,82.0,0.0,31.9,0,1,6.6,0.8,0.5,0.5,0,0,0,0.0
4646.0,24.6,1,25000.0,1,4.07,71.2,3.0,34.6,0,1,5.5,1.33,1.63,1.69,2,0,0,0.0
4647.0,17.9,1,39150.0,1,3.42,75.6,1.0,14.6,0,0,1.8,4.0,3.25,3.29,1,3,0,0.0
4648.0,20.9,0,25000.0,1,5.11,88.4,4.0,27.2,0,0,6.5,1.96,1.96,2.0,3,1,2,0.0
4650.0,20.5,0,34931.0,1,3.37,68.3,0.0,28.9,0,1,8.9,0.25,0.14,0.12,1,4,0,1.0
4651.0,20.5,0,25000.0,0,5.3,82.3,1.0,25.3,1,1,7.5,3.11,3.32,3.3,1,2,0,1.0
4652.0,22.4,1,25000.0,1,3.97,84.9,1.0,26.3,0,0,2.8,4.0,4.0,4.0,0,0,2,0.0
4653.0,21.1,1,25000.0,1,2.38,84.5,1.0,28.6,1,1,7.4,1.83,1.55,1.55,0,1,0,0.0
4654.0,22.4,1,25000.0,0,3.67,100.0,1.0,47.5,0,0,3.2,2.27,2.09,2.19,3,0,3,0.0
4655.0,22.5,0,25000.0,1,7.01,76.0,1.0,5.0,0,0,7.0,2.17,1.85,1.83,2,3,0,0.0
4656.0,25.7,1,28035.0,1,3.75,90.8,2.0,38.4,0,0,8.1,1.44,1.41,1.45,3,2,1,0.0
4657.0,20.3,1,27339.0,1,4.31,81.8,1.0,29.0,0,0,8.9,2.54,2.35,2.31,2,0,0,0.0
4658.0,18.9,0,39863.0,1,4.37,85.7,4.0,29.3,1,1,4.8,0.39,0.45,0.39,3,4,1,0.0
4659.0,21.5,0,25000.0,1,3.94,76.8,3.0,25.1,0,0,6.8,0.45,0.56,0.56,1,0,0,1.0
4660.0,19.2,1,25000.0,0,5.99,76.6,0.0,36.0,1,0,7.3,0.0,0.0,0.01,1,3,1,1.0
4661.0,24.3,0,29594.0,1,4.95,72.0,1.0,41.4,1,1,6.3,1.89,2.08,2.09,2,0,1,0.0
4662.0,20.4,1,25000.0,1,4.85,70.3,3.0,7.2,0,0,2.5,3.59,3.98,3.97,3,2,2,0.0
4663.0,19.8,0,32405.0,1,3.65,87.4,1.0,55.1,0,0,5.8,3.56,3.32,3.32,0,2,1,0.0
4664.0,20.0,0,25000.0,1,4.9,77.7,0.0,31.7,0,0,6.5,1.87,2.01,2.09,1,1,0,1.0
4665.0,22.6,1,58250.0,1,3.6,100.0,0.0,31.3,0,0,5.5,3.33,3.35,3.35,0,3,0,0.0
4666.0,20.7,0,44827.0,1,4.56,78.2,3.0,13.3,0,0,4.0,0.2,0.73,0.71,3,1,1,0.0
4667.0,19.6,1,25000.0,1,6.68,87.4,4.0,23.1,1,1,5.1,3.25,3.31,3.29,3,2,1,0.0
4668.0,24.7,0,44209.0,1,6.03,82.4,0.0,46.3,0,1,7.1,2.29,2.41,2.46,1,0,1,0.0
4669.0,19.1,1,31790.0,1,3.85,67.4,3.0,30.8,1,0,6.2,0.95,1.07,1.07,2,0,0,0.0
4670.0,21.1,1,25000.0,1,4.29,71.2,3.0,35.0,0,1,6.3,1.7,2.0,2.05,1,4,2,0.0
4671.0,22.4,1,25000.0,1,2.57,69.9,2.0,24.5,1,0,5.1,2.22,1.75,1.84,1,3,1,0.0
4672.0,17.4,1,35949.0,1,3.68,93.8,0.0,53.6,1,0,6.3,3.4,3.43,3.43,2,2,2,0.0
4673.0,22.1,0,25000.0,1,1.11,92.4,2.0,28.2,0,0,1.7,2.98,2.93,2.93,0,1,0,0.0
4674.0,18.7,0,57353.0,1,5.19,97.4,5.0,43.6,0,1,5.4,2.83,2.67,2.67,0,2,1,1.0
4675.0,22.8,0,29984.0,1,3.03,64.2,2.0,28.2,0,0,4.8,2.71,2.61,2.61,0,4,1,0.0
4676.0,18.9,1,25000.0,1,3.87,71.0,1.0,34.2,1,1,5.5,1.92,1.93,1.93,2,2,2,0.0
4678.0,23.4,0,42019.0,1,5.34,75.9,2.0,41.1,0,1,6.2,1.09,0.57,0.57,0,0,2,0.0
4679.0,22.9,1,25000.0,0,5.78,87.6,1.0,38.9,0,1,9.0,2.6,2.28,2.36,2,1,0,0.0
4680.0,21.6,0,25000.0,1,5.83,78.4,0.0,24.3,0,0,5.6,2.52,2.68,2.69,2,3,1,0.0
4681.0,20.5,0,25000.0,1,2.34,77.6,1.0,43.9,0,0,5.6,3.08,2.75,2.77,1,4,0,0.0
4682.0,19.7,1,25000.0,1,4.85,67.5,1.0,18.1,0,0,10.0,0.45,0.66,0.69,2,1,0,1.0
4683.0,24.2,0,27260.0,1,2.87,77.4,2.0,15.8,0,1,3.8,1.04,0.79,0.79,0,0,0,0.0
4684.0,19.5,0,36770.0,1,4.19,85.0,1.0,26.5,0,0,6.4,1.37,1.46,1.46,0,3,2,0.0
4686.0,22.5,1,56768.0,1,3.66,82.5,1.0,17.7,0,1,4.8,1.77,1.9,1.85,1,4,0,0.0
4687.0,19.2,1,43563.0,1,4.29,73.6,1.0,29.1,1,0,7.0,2.27,2.0,2.02,3,0,1,0.0
4688.0,18.9,1,41976.0,1,3.2,75.8,2.0,13.4,0,0,5.8,3.68,3.81,3.81,0,4,0,0.0
4689.0,17.8,1,33553.0,1,5.42,76.4,3.0,26.8,0,0,3.6,0.98,1.0,0.95,3,2,0,0.0
4690.0,19.9,1,64349.0,0,3.72,85.7,4.0,41.7,1,0,5.2,2.2,1.8,1.77,2,1,0,0.0
4691.0,20.8,0,25000.0,1,3.31,88.9,1.0,19.9,0,0,5.4,3.31,2.93,2.93,1,3,1,0.0
4692.0,21.5,0,25000.0,1,4.44,96.7,1.0,15.3,1,1,4.4,2.21,1.96,1.98,2,4,3,0.0
4693.0,23.1,0,25000.0,1,5.2,88.2,1.0,34.5,0,0,2.6,2.93,3.42,3.42,0,4,2,0.0
4694.0,22.2,1,56033.0,0,2.19,84.9,2.0,20.5,1,0,4.8,1.11,1.49,1.43,2,1,2,0.0
4695.0,20.6,0,28391.0,1,4.6,96.2,1.0,59.1,0,0,2.8,3.38,3.62,3.55,2,1,1,0.0
4696.0,20.6,1,29740.5,1,4.0,69.2,1.0,32.3,0,1,5.5,1.08,1.11,1.18,2,0,0,0.0
4697.0,22.1,0,25000.0,1,4.87,86.9,4.0,42.3,1,0,6.5,1.31,1.77,1.91,1,1,0,1.0
4698.0,23.8,0,31356.0,1,3.33,89.7,1.0,14.2,1,1,3.2,0.0,0.02,0.07,1,1,2,1.0
4699.0,21.3,0,41270.0,1,2.88,83.4,2.0,35.5,1,0,5.6,2.01,1.71,1.75,3,3,1,0.0
4700.0,20.0,0,25000.0,1,3.08,81.5,4.0,17.9,1,1,3.1,2.86,2.88,2.88,0,2,0,1.0
4701.0,18.8,0,36869.0,1,4.22,80.7,1.0,27.9,1,1,4.8,1.57,1.53,1.53,0,4,1,0.0
4702.0,17.8,1,30357.0,1,4.7,77.4,1.0,21.0,1,0,4.3,3.66,3.69,3.69,0,1,0,0.0
4703.0,22.5,1,25000.0,1,3.19,78.0,2.0,42.5,1,0,6.4,1.38,1.4,1.39,1,1,1,0.0
4704.0,22.3,1,60088.0,1,4.07,90.5,3.0,33.9,0,0,2.6,2.64,2.69,2.75,3,1,2,0.0
4705.0,22.3,1,25000.0,1,3.16,73.2,1.0,31.4,1,0,7.3,2.34,2.3,2.34,1,1,1,1.0
4706.0,20.7,0,35064.0,1,3.51,83.1,0.0,46.3,0,1,7.7,0.71,0.93,0.94,1,3,2,1.0
4708.0,19.9,0,25000.0,1,3.08,70.6,0.0,42.4,0,0,3.1,1.66,1.65,1.62,1,2,1,0.0
4709.0,23.1,1,25000.0,1,2.41,88.7,4.0,51.6,0,0,1.7,1.84,1.44,1.44,0,1,0,0.0
4711.0,19.7,0,39523.0,1,5.47,76.0,0.0,33.1,1,1,9.1,0.89,1.02,0.99,3,0,3,0.0
4712.0,22.3,1,25000.0,1,4.11,81.3,2.0,41.5,0,0,5.6,3.13,2.8,2.83,1,1,2,0.0
4713.0,21.9,0,48126.0,1,3.61,93.9,2.0,47.2,1,0,3.4,3.03,3.41,3.32,1,0,0,0.0
4714.0,21.8,0,25000.0,0,5.05,86.2,0.0,31.5,0,0,3.5,4.0,3.74,3.7,3,1,3,0.0
4715.0,21.2,1,25000.0,0,3.36,84.5,1.0,22.4,0,0,7.6,1.6,1.95,1.9,1,0,0,1.0
4716.0,20.9,1,67739.0,1,4.25,92.8,1.0,40.4,0,0,5.8,1.83,1.87,1.84,1,2,3,0.0
4717.0,26.3,1,25000.0,1,1.98,79.9,1.0,36.9,0,1,3.8,0.55,0.53,0.49,3,1,0,0.0
4719.0,22.6,0,25000.0,1,3.57,86.0,2.0,38.4,1,1,7.4,1.36,1.59,1.57,2,1,2,1.0
4721.0,23.2,0,25000.0,1,3.42,67.6,1.0,33.2,1,0,4.5,2.08,2.12,2.12,3,2,0,0.0
4722.0,22.1,1,29740.5,1,4.0,89.8,2.0,38.4,0,1,5.5,1.65,1.69,1.6,3,4,1,0.0
4723.0,21.1,0,40128.0,1,3.23,86.3,0.0,12.6,1,0,7.1,3.37,3.82,3.87,2,1,0,0.0
4724.0,20.3,0,49151.0,1,4.64,80.2,4.0,46.0,1,1,5.3,4.0,3.72,3.71,2,0,0,0.0
4725.0,20.8,0,53147.0,1,2.82,78.0,1.0,35.4,0,0,7.5,1.87,1.36,1.34,1,0,0,0.0
4726.0,17.0,0,25000.0,1,3.08,98.1,3.0,19.8,1,0,7.4,3.7,3.85,3.85,0,3,2,0.0
4727.0,21.5,1,25000.0,1,2.02,75.6,0.0,32.2,0,0,6.0,2.33,2.52,2.46,2,0,1,0.0
4728.0,19.9,0,28838.0,1,4.38,84.8,1.0,45.8,0,1,3.4,3.43,2.96,2.95,1,2,3,0.0
4729.0,24.5,1,33990.0,1,3.42,82.3,2.0,33.5,0,0,3.7,2.58,2.34,2.35,2,0,1,1.0
4730.0,21.0,0,25000.0,1,3.95,87.5,1.0,21.2,1,0,2.6,4.0,4.0,3.94,1,0,0,0.0
4731.0,18.4,1,35120.0,0,5.49,66.6,2.0,14.7,0,1,7.9,2.59,2.21,2.24,1,2,1,1.0
4732.0,20.9,0,29740.5,1,4.0,87.4,2.0,59.6,0,0,5.5,3.95,4.0,3.98,3,3,0,0.0
4733.0,18.7,0,25000.0,1,5.64,94.8,0.0,9.1,1,0,5.6,3.34,3.41,3.41,0,0,0,0.0
4734.0,22.0,0,37684.0,1,3.67,66.8,0.0,34.0,0,1,2.6,2.74,2.86,2.86,0,2,0,0.0
4735.0,21.6,1,25328.0,1,5.37,74.4,2.0,23.0,1,0,8.5,0.98,0.81,0.78,1,3,1,1.0
4736.0,23.1,0,25000.0,1,3.85,86.5,3.0,42.5,1,0,3.4,3.17,3.17,3.07,2,2,1,0.0
4737.0,19.3,0,47688.0,1,1.88,80.9,2.0,15.4,1,1,6.1,2.42,2.81,2.85,1,0,0,0.0
4738.0,21.1,0,25000.0,1,2.39,87.4,2.0,49.3,0,0,2.7,2.48,2.6,2.6,0,3,0,0.0
4739.0,18.0,1,25000.0,1,3.66,88.0,1.0,28.5,1,0,7.1,1.74,1.54,1.56,2,4,3,1.0
4740.0,22.5,1,31046.0,1,1.84,83.8,2.0,27.4,1,1,7.5,2.31,2.23,2.2,2,2,0,1.0
4741.0,22.1,1,67818.0,1,4.69,96.1,2.0,26.2,0,0,5.5,1.8,2.07,2.07,1,2,0,0.0
4742.0,22.1,1,33379.0,1,5.07,88.0,1.0,22.9,1,0,5.4,2.46,1.78,1.78,1,3,1,0.0
4744.0,21.9,1,25000.0,1,3.63,87.6,2.0,38.6,1,1,4.4,3.33,2.81,2.81,0,3,0,1.0
4745.0,24.5,1,28365.0,1,3.88,81.7,3.0,9.3,1,0,7.5,2.06,2.36,2.36,0,1,0,0.0
4746.0,20.4,1,28873.0,0,4.9,86.4,3.0,21.0,0,0,6.0,2.21,2.32,2.36,2,2,2,0.0
4747.0,21.3,1,35454.0,0,4.53,91.3,3.0,47.9,0,0,2.7,3.35,2.61,2.59,1,2,1,0.0
4748.0,18.6,0,29740.5,1,4.0,79.9,2.0,28.9,0,0,5.5,2.27,2.54,2.55,1,0,3,0.0
4749.0,19.1,0,66436.0,1,2.16,82.7,3.0,23.1,0,1,5.8,2.03,1.83,1.86,3,0,1,0.0
4750.0,21.2,1,25000.0,1,4.0,88.7,2.0,14.7,0,1,4.9,2.99,2.99,2.86,1,2,1,0.0
4751.0,23.4,0,25000.0,1,3.83,73.4,1.0,16.0,1,0,5.8,1.19,1.62,1.61,1,2,0,1.0
4752.0,20.4,0,29740.5,1,4.0,78.3,2.0,41.8,0,1,5.5,1.04,0.47,0.47,0,2,0,1.0
4753.0,20.5,0,25000.0,1,6.75,77.5,2.0,20.1,0,0,5.2,3.48,3.35,3.35,0,2,0,0.0
4754.0,20.1,1,65375.0,0,4.22,90.3,4.0,39.7,0,1,6.9,2.41,2.21,2.26,1,2,0,0.0
4755.0,19.8,1,69070.0,0,3.16,95.8,3.0,18.2,0,1,6.7,2.36,2.62,2.63,3,0,1,0.0
4756.0,21.6,0,52424.0,1,3.27,100.0,3.0,28.5,0,0,6.6,1.35,1.36,1.37,1,0,0,0.0
4757.0,17.7,1,26402.0,1,5.08,88.9,1.0,29.2,1,0,4.4,1.02,0.72,0.69,3,1,0,0.0
4758.0,23.8,1,35313.0,1,5.55,91.0,1.0,21.0,0,1,4.0,3.2,3.65,3.66,3,2,2,0.0
4759.0,19.5,1,25000.0,1,4.8,68.2,1.0,30.9,1,0,6.2,4.0,3.77,3.71,2,2,1,0.0
4761.0,18.2,0,25000.0,1,2.39,75.0,2.0,28.9,0,1,4.2,2.22,1.75,1.76,1,4,0,0.0
4762.0,22.5,1,25531.0,1,3.94,72.0,2.0,35.3,1,0,5.1,2.02,1.54,1.45,2,2,0,0.0
4763.0,22.5,0,31552.0,0,2.5,86.1,6.0,20.0,1,0,6.2,2.61,3.15,3.12,3,4,0,0.0
4764.0,21.8,0,27876.0,1,5.04,95.9,2.0,32.6,0,1,5.3,2.15,2.04,2.07,1,1,1,0.0
4765.0,18.8,0,25000.0,1,5.17,82.1,1.0,31.8,1,0,7.6,3.06,3.06,3.1,1,2,0,0.0
4766.0,21.5,1,68638.0,1,2.71,76.8,1.0,32.3,0,1,3.1,4.0,3.95,3.95,0,0,0,0.0
4767.0,18.4,1,52584.0,1,3.22,84.4,2.0,13.9,1,0,2.9,3.15,3.34,3.35,3,4,0,0.0
4768.0,20.4,1,36070.0,1,2.75,76.2,3.0,31.1,1,1,7.5,1.95,1.81,1.81,0,1,1,0.0
4769.0,23.3,1,25000.0,1,4.29,77.7,0.0,9.3,1,0,6.6,1.01,0.61,0.59,3,2,1,0.0
4770.0,22.8,0,56307.0,1,3.87,80.4,0.0,22.4,0,1,5.7,3.17,2.85,2.78,2,0,2,0.0
4771.0,21.0,1,25000.0,1,4.05,85.1,1.0,30.0,1,0,4.9,1.73,2.05,2.04,3,4,2,0.0
4773.0,22.4,0,31784.0,1,6.38,65.8,0.0,15.5,0,1,5.8,2.13,1.85,1.79,2,0,0,0.0
4774.0,21.0,0,29740.5,1,4.0,75.1,2.0,26.6,0,1,5.5,1.18,1.14,1.09,1,0,0,1.0
4775.0,17.0,0,27770.0,1,3.81,86.2,0.0,39.5,1,0,5.4,2.91,3.41,3.41,0,3,2,0.0
4776.0,22.7,1,31037.0,1,2.01,71.9,2.0,18.2,1,1,6.5,1.68,1.61,1.66,3,3,2,1.0
4777.0,20.9,1,62023.0,1,1.8,96.7,2.0,5.0,0,0,7.2,0.45,0.24,0.24,0,3,2,0.0
4780.0,17.0,0,50326.0,1,3.79,88.8,2.0,22.3,0,0,5.5,3.1,2.88,2.88,2,1,3,0.0
4781.0,21.6,1,42343.0,1,5.6,85.4,1.0,31.6,0,1,6.3,4.0,3.81,3.81,2,2,0,0.0
4782.0,21.6,1,25000.0,1,4.93,86.1,1.0,30.9,1,0,7.7,0.9,0.98,0.88,3,1,0,1.0
4783.0,17.3,0,35495.0,1,1.1,91.9,5.0,42.3,1,1,5.2,2.14,2.24,2.26,3,4,3,0.0
4784.0,18.8,1,25000.0,1,2.93,90.0,3.0,27.1,0,0,5.0,3.63,3.29,3.35,1,1,0,0.0
4786.0,20.3,1,38717.0,1,3.48,97.4,1.0,9.7,0,0,6.8,2.26,2.09,2.01,3,0,0,0.0
4787.0,22.6,1,25000.0,1,4.4,82.6,2.0,37.5,0,1,5.3,4.0,4.0,3.94,3,2,1,0.0
4788.0,19.6,0,30432.0,1,4.1,78.4,1.0,21.7,1,1,6.3,1.79,1.96,1.88,2,4,0,1.0
4790.0,20.6,1,28276.0,1,2.47,76.2,2.0,27.4,0,0,5.5,2.65,2.3,2.3,0,1,2,0.0
4791.0,20.4,1,36858.0,1,7.0,91.6,0.0,35.1,0,0,8.3,1.68,1.84,1.82,2,4,3,0.0
4792.0,20.1,1,25000.0,1,4.2,81.7,1.0,37.7,0,0,6.6,3.02,3.03,3.02,2,4,0,0.0
4793.0,20.7,1,25000.0,0,6.04,85.8,2.0,28.9,0,0,4.3,1.39,1.81,1.83,2,2,2,0.0
4794.0,21.6,1,55324.0,1,5.06,82.6,0.0,35.2,0,1,4.6,2.97,2.95,2.94,3,3,0,0.0
4795.0,20.7,0,29743.0,1,4.79,72.4,3.0,57.1,1,0,3.3,3.16,2.86,2.86,0,4,2,0.0
4796.0,18.2,1,36458.0,1,4.79,79.7,1.0,21.0,1,0,8.4,0.59,1.16,1.13,1,2,0,1.0
4797.0,22.1,1,25000.0,1,3.28,75.3,2.0,5.0,0,1,3.7,1.72,1.86,1.88,3,2,2,0.0
4798.0,17.0,0,30082.0,1,3.23,78.5,1.0,14.4,0,1,1.0,3.03,2.89,2.88,3,0,0,0.0
4799.0,17.0,1,25000.0,1,3.87,74.9,2.0,42.0,0,0,3.0,1.85,1.64,1.75,1,3,0,0.0
4800.0,22.6,1,49395.0,1,3.79,85.9,2.0,24.3,0,1,5.6,2.68,2.71,2.81,1,4,0,0.0
4802.0,20.9,1,25000.0,1,3.98,82.3,4.0,38.7,0,0,5.7,3.32,3.73,3.75,3,2,1,0.0
4803.0,17.9,0,25000.0,0,4.74,66.1,1.0,22.2,1,1,6.1,2.03,2.16,2.16,3,4,2,1.0
4804.0,19.4,1,38736.0,0,2.31,71.2,1.0,20.7,0,1,4.4,2.62,2.42,2.37,2,0,2,0.0
4806.0,17.5,1,29695.0,1,4.08,76.0,1.0,5.2,1,0,7.1,1.67,1.13,1.1,2,0,3,0.0
4807.0,19.4,1,25000.0,1,4.53,76.0,1.0,33.3,0,1,6.0,2.68,2.74,2.74,0,2,1,0.0
4808.0,22.4,1,26234.0,1,3.78,82.6,0.0,38.3,1,0,1.0,4.0,3.72,3.68,3,0,2,0.0
4809.0,24.1,1,25000.0,0,4.45,75.7,0.0,18.4,0,0,2.7,2.63,3.23,3.23,2,4,0,0.0
4810.0,20.1,0,25000.0,1,4.17,65.0,5.0,11.4,0,0,2.3,3.25,3.65,3.65,0,4,0,0.0
4811.0,22.7,0,25000.0,1,3.5,74.6,2.0,19.1,1,0,5.2,2.28,2.44,2.44,0,0,0,0.0
4812.0,17.0,1,25000.0,1,3.95,78.8,3.0,42.0,0,1,5.9,0.62,0.76,0.75,1,1,1,1.0
4813.0,22.5,0,29740.5,1,4.0,77.6,1.0,39.6,0,0,5.5,2.3,2.45,2.45,1,3,1,0.0
4814.0,19.2,0,29740.5,1,4.0,87.6,1.0,32.6,0,0,5.5,1.39,0.96,0.96,0,3,1,0.0
4815.0,21.7,0,33827.0,1,3.81,82.7,3.0,49.7,0,0,7.3,2.62,3.04,3.01,3,2,0,0.0
4816.0,20.5,1,25000.0,1,4.44,82.1,1.0,9.7,0,0,6.1,1.7,1.74,1.67,2,0,0,0.0
4817.0,23.9,0,37716.0,1,5.23,91.3,1.0,27.5,1,0,3.9,2.2,2.53,2.59,1,0,0,0.0
4818.0,19.1,1,25000.0,1,4.57,69.5,3.0,36.7,0,1,4.0,4.0,3.81,3.8,2,0,2,0.0
4819.0,22.4,1,45805.0,1,1.0,94.5,0.0,39.5,0,1,4.1,1.19,1.52,1.55,2,4,0,0.0
4820.0,20.4,0,29740.5,1,4.0,80.2,2.0,39.6,0,0,5.5,1.42,1.81,1.75,2,3,2,0.0
4821.0,20.7,0,25000.0,1,4.77,81.1,2.0,38.7,1,0,5.6,3.46,2.78,2.87,1,3,1,0.0
4822.0,20.6,0,42980.0,1,2.94,78.9,4.0,45.8,0,0,6.2,1.65,1.53,1.56,3,4,0,1.0
4823.0,19.1,0,29740.5,1,4.0,92.7,2.0,39.1,1,1,5.5,3.08,3.06,2.99,3,4,0,0.0
4824.0,21.0,1,65792.0,1,2.08,79.9,4.0,16.1,1,0,3.1,1.14,1.24,1.24,0,3,1,1.0
4825.0,20.9,0,25000.0,0,5.07,84.8,2.0,24.5,0,0,6.2,2.47,2.43,2.42,3,3,0,0.0
4826.0,21.5,1,36741.0,1,2.86,84.2,3.0,9.7,0,1,7.0,0.5,0.43,0.43,0,4,0,1.0
4827.0,21.2,1,26567.0,1,5.46,85.9,2.0,42.0,0,0,8.6,1.56,1.79,1.79,0,3,1,1.0
4828.0,22.8,0,29740.5,0,4.0,73.2,4.0,44.3,0,0,5.5,1.84,2.53,2.53,0,2,1,1.0
4829.0,23.0,1,51049.0,1,2.74,85.5,0.0,15.4,1,0,4.2,3.52,3.19,3.12,2,0,2,0.0
4830.0,18.7,0,25000.0,1,4.1,74.9,2.0,25.4,0,0,6.6,0.0,0.14,0.17,1,2,1,1.0
4831.0,22.9,1,25000.0,1,2.09,77.2,1.0,8.9,1,0,5.2,2.67,2.56,2.59,3,0,2,0.0
4832.0,18.4,0,25000.0,1,2.77,89.4,2.0,28.5,0,1,3.1,2.31,2.04,2.0,3,1,0,0.0
4833.0,22.3,1,25000.0,1,5.13,78.0,2.0,20.1,0,0,5.4,2.38,2.53,2.53,0,1,0,1.0
4834.0,22.4,1,67883.0,1,5.89,76.9,3.0,16.0,1,1,6.0,2.61,2.81,2.83,2,2,0,0.0
4835.0,17.0,0,63237.0,1,3.7,83.6,2.0,29.7,1,1,8.1,2.14,2.47,2.41,3,0,2,0.0
4836.0,21.2,1,25000.0,0,3.36,92.8,1.0,52.6,0,0,5.6,2.78,2.82,2.84,2,3,0,1.0
4837.0,20.0,0,25000.0,1,2.02,100.0,5.0,39.5,0,1,4.0,3.31,3.5,3.45,3,3,0,0.0
4838.0,19.3,0,25000.0,1,4.82,91.1,1.0,27.0,0,1,2.1,2.92,3.5,3.52,1,3,1,0.0
4839.0,24.0,1,25000.0,1,3.43,91.0,2.0,29.4,1,0,3.3,2.88,2.86,2.83,2,1,2,0.0
4840.0,19.6,0,25000.0,1,2.43,81.8,2.0,52.5,0,0,3.8,0.64,0.61,0.64,2,0,0,0.0
4841.0,19.2,1,53567.0,1,4.36,100.0,2.0,45.1,1,0,8.5,1.76,1.69,1.69,0,0,1,1.0
4842.0,21.2,0,40229.0,1,2.29,83.6,2.0,26.3,0,1,5.2,1.54,0.93,0.93,1,3,1,0.0
4843.0,22.5,1,35026.0,1,4.2,81.7,3.0,36.0,1,0,5.3,1.57,2.03,2.07,1,0,0,0.0
4844.0,20.7,1,25000.0,1,3.49,85.1,2.0,18.0,1,0,7.5,1.97,2.12,2.05,3,1,0,0.0
4845.0,23.6,1,31585.0,1,4.25,84.1,0.0,30.3,0,1,6.6,0.58,0.05,0.12,2,0,0,0.0
4846.0,22.2,0,25000.0,1,2.11,71.5,3.0,39.2,1,1,5.0,2.13,1.77,1.76,3,1,0,0.0
4847.0,17.0,0,49300.0,1,4.26,76.4,3.0,42.2,0,1,7.6,2.83,2.72,2.77,3,4,3,0.0
4848.0,19.8,0,34723.0,1,1.69,85.0,0.0,22.3,0,0,4.3,3.16,2.96,2.96,0,4,0,0.0
4849.0,19.8,0,25000.0,1,4.35,75.7,2.0,42.0,0,0,6.0,3.94,3.81,3.83,1,3,2,0.0
4851.0,17.0,0,25000.0,1,1.56,82.3,1.0,26.5,1,0,6.0,2.44,2.29,2.29,0,2,1,0.0
4852.0,26.6,1,29740.5,0,4.0,89.5,1.0,52.9,0,1,5.5,1.94,1.75,1.68,2,2,2,0.0
4853.0,22.2,0,41486.0,1,4.91,81.0,1.0,25.7,1,0,7.1,1.95,1.84,1.9,1,4,1,0.0
4854.0,21.3,0,25000.0,1,3.42,85.9,2.0,16.7,0,0,7.1,2.28,2.02,2.01,3,0,0,0.0
